route name,olon,olat,dlon,dlat,country_dep,country_arr
"Vietnam-China, Phu My - Lianyungang",107.0232,10.5087,119.5292,34.7306,Vietnam,China
"Vietnam-China, Phu My - Yingkou",107.0232,10.5087,122.2352,40.671,Vietnam,China
"Vietnam-SAFR, Phu My - Durban",107.0232,10.5087,31.0218,-29.8719,Vietnam,SAFR
"Vietnam-SAFR, Phu My - Cape Town",107.0232,10.5087,18.435,-33.918,Vietnam,SAFR
"Vietnam-SAFR, Phu My - Port Elizabeth",107.0232,10.5087,25.6022,-33.917,Vietnam,SAFR
"Vietnam-SAFR, Phu My - Richards Bay",107.0232,10.5087,32.0377,-28.783,Vietnam,SAFR
"Vietnam-SAFR, Phu My - Mossel Bay",107.0232,10.5087,22.146,-34.1809,Vietnam,SAFR
"Vietnam-SAFR, Phu My - East London",107.0232,10.5087,27.9116,-33.0176,Vietnam,SAFR
"Vietnam-SAFR, Phu My - Ngqura",107.0232,10.5087,25.688,-33.795,Vietnam,SAFR
"Vietnam-SAFR, Phu My - Port Nolloth",107.0232,10.5087,16.861,-29.2402,Vietnam,SAFR
"South Korea-Australia, Busan - Sydney",129.0403,35.1028,151.2093,-33.8587,South Korea,Australia
"South Korea-Australia, Busan - Melbourne",129.0403,35.1028,144.9633,-37.8141,South Korea,Australia
"South Korea-Australia, Busan - Brisbane",129.0403,35.1028,153.1175,-27.3842,South Korea,Australia
"South Korea-Australia, Busan - Fremantle",129.0403,35.1028,115.7481,-32.0525,South Korea,Australia
"South Korea-Australia, Busan - Port Hedland",129.0403,35.1028,118.574,-20.32,South Korea,Australia
"South Korea-Australia, Busan - Darwin",129.0403,35.1028,130.8456,-12.4634,South Korea,Australia
"South Korea-Australia, Busan - Adelaide",129.0403,35.1028,138.5056,-34.8444,South Korea,Australia
"South Korea-Australia, Busan - Newcastle",129.0403,35.1028,151.7817,-32.9267,South Korea,Australia
"South Korea-China, Busan - Shanghai",129.0403,35.1028,121.489,31.4064,South Korea,China
"South Korea-China, Busan - Ningbo-Zhoushan",129.0403,35.1028,121.8107,29.9346,South Korea,China
"South Korea-China, Busan - Shenzhen",129.0403,35.1028,113.8979,22.5618,South Korea,China
"South Korea-China, Busan - Guangzhou",129.0403,35.1028,113.5596,23.101,South Korea,China
"South Korea-China, Busan - Qingdao",129.0403,35.1028,120.3203,36.1069,South Korea,China
"South Korea-China, Busan - Tianjin",129.0403,35.1028,117.7339,38.9708,South Korea,China
"South Korea-China, Busan - Dalian",129.0403,35.1028,121.6167,38.9333,South Korea,China
"South Korea-China, Busan - Xiamen",129.0403,35.1028,118.0648,24.4458,South Korea,China
"South Korea-China, Busan - Lianyungang",129.0403,35.1028,119.5292,34.7306,South Korea,China
"South Korea-China, Busan - Yingkou",129.0403,35.1028,122.2352,40.671,South Korea,China
"South Korea-SAFR, Busan - Durban",129.0403,35.1028,31.0218,-29.8719,South Korea,SAFR
"South Korea-SAFR, Busan - Cape Town",129.0403,35.1028,18.435,-33.918,South Korea,SAFR
"South Korea-SAFR, Busan - Port Elizabeth",129.0403,35.1028,25.6022,-33.917,South Korea,SAFR
"South Korea-SAFR, Busan - Richards Bay",129.0403,35.1028,32.0377,-28.783,South Korea,SAFR
"South Korea-SAFR, Busan - Mossel Bay",129.0403,35.1028,22.146,-34.1809,South Korea,SAFR
"South Korea-SAFR, Busan - East London",129.0403,35.1028,27.9116,-33.0176,South Korea,SAFR
"South Korea-SAFR, Busan - Ngqura",129.0403,35.1028,25.688,-33.795,South Korea,SAFR
"South Korea-SAFR, Busan - Port Nolloth",129.0403,35.1028,16.861,-29.2402,South Korea,SAFR
"South Korea-Australia, Gwangyang - Sydney",127.7667,34.9167,151.2093,-33.8587,South Korea,Australia
"South Korea-Australia, Gwangyang - Melbourne",127.7667,34.9167,144.9633,-37.8141,South Korea,Australia
"South Korea-Australia, Gwangyang - Brisbane",127.7667,34.9167,153.1175,-27.3842,South Korea,Australia
"South Korea-Australia, Gwangyang - Fremantle",127.7667,34.9167,115.7481,-32.0525,South Korea,Australia
"South Korea-Australia, Gwangyang - Port Hedland",127.7667,34.9167,118.574,-20.32,South Korea,Australia
"South Korea-Australia, Gwangyang - Darwin",127.7667,34.9167,130.8456,-12.4634,South Korea,Australia
"South Korea-Australia, Gwangyang - Adelaide",127.7667,34.9167,138.5056,-34.8444,South Korea,Australia
"South Korea-Australia, Gwangyang - Newcastle",127.7667,34.9167,151.7817,-32.9267,South Korea,Australia
"South Korea-China, Gwangyang - Shanghai",127.7667,34.9167,121.489,31.4064,South Korea,China
"South Korea-China, Gwangyang - Ningbo-Zhoushan",127.7667,34.9167,121.8107,29.9346,South Korea,China
"South Korea-China, Gwangyang - Shenzhen",127.7667,34.9167,113.8979,22.5618,South Korea,China
"South Korea-China, Gwangyang - Guangzhou",127.7667,34.9167,113.5596,23.101,South Korea,China
"South Korea-China, Gwangyang - Qingdao",127.7667,34.9167,120.3203,36.1069,South Korea,China
"South Korea-China, Gwangyang - Tianjin",127.7667,34.9167,117.7339,38.9708,South Korea,China
"South Korea-China, Gwangyang - Dalian",127.7667,34.9167,121.6167,38.9333,South Korea,China
"South Korea-China, Gwangyang - Xiamen",127.7667,34.9167,118.0648,24.4458,South Korea,China
"South Korea-China, Gwangyang - Lianyungang",127.7667,34.9167,119.5292,34.7306,South Korea,China
"South Korea-China, Gwangyang - Yingkou",127.7667,34.9167,122.2352,40.671,South Korea,China
"South Korea-SAFR, Gwangyang - Durban",127.7667,34.9167,31.0218,-29.8719,South Korea,SAFR
"South Korea-SAFR, Gwangyang - Cape Town",127.7667,34.9167,18.435,-33.918,South Korea,SAFR
"South Korea-SAFR, Gwangyang - Port Elizabeth",127.7667,34.9167,25.6022,-33.917,South Korea,SAFR
"South Korea-SAFR, Gwangyang - Richards Bay",127.7667,34.9167,32.0377,-28.783,South Korea,SAFR
"South Korea-SAFR, Gwangyang - Mossel Bay",127.7667,34.9167,22.146,-34.1809,South Korea,SAFR
"South Korea-SAFR, Gwangyang - East London",127.7667,34.9167,27.9116,-33.0176,South Korea,SAFR
"South Korea-SAFR, Gwangyang - Ngqura",127.7667,34.9167,25.688,-33.795,South Korea,SAFR
"South Korea-SAFR, Gwangyang - Port Nolloth",127.7667,34.9167,16.861,-29.2402,South Korea,SAFR
"South Korea-Australia, Incheon - Sydney",126.6166,37.4489,151.2093,-33.8587,South Korea,Australia
"South Korea-Australia, Incheon - Melbourne",126.6166,37.4489,144.9633,-37.8141,South Korea,Australia
"South Korea-Australia, Incheon - Brisbane",126.6166,37.4489,153.1175,-27.3842,South Korea,Australia
"South Korea-Australia, Incheon - Fremantle",126.6166,37.4489,115.7481,-32.0525,South Korea,Australia
"South Korea-Australia, Incheon - Port Hedland",126.6166,37.4489,118.574,-20.32,South Korea,Australia
"South Korea-Australia, Incheon - Darwin",126.6166,37.4489,130.8456,-12.4634,South Korea,Australia
"South Korea-Australia, Incheon - Adelaide",126.6166,37.4489,138.5056,-34.8444,South Korea,Australia
"South Korea-Australia, Incheon - Newcastle",126.6166,37.4489,151.7817,-32.9267,South Korea,Australia
"South Korea-China, Incheon - Shanghai",126.6166,37.4489,121.489,31.4064,South Korea,China
"South Korea-China, Incheon - Ningbo-Zhoushan",126.6166,37.4489,121.8107,29.9346,South Korea,China
"South Korea-China, Incheon - Shenzhen",126.6166,37.4489,113.8979,22.5618,South Korea,China
"South Korea-China, Incheon - Guangzhou",126.6166,37.4489,113.5596,23.101,South Korea,China
"South Korea-China, Incheon - Qingdao",126.6166,37.4489,120.3203,36.1069,South Korea,China
"South Korea-China, Incheon - Tianjin",126.6166,37.4489,117.7339,38.9708,South Korea,China
"South Korea-China, Incheon - Dalian",126.6166,37.4489,121.6167,38.9333,South Korea,China
"South Korea-China, Incheon - Xiamen",126.6166,37.4489,118.0648,24.4458,South Korea,China
"South Korea-China, Incheon - Lianyungang",126.6166,37.4489,119.5292,34.7306,South Korea,China
"South Korea-China, Incheon - Yingkou",126.6166,37.4489,122.2352,40.671,South Korea,China
"South Korea-SAFR, Incheon - Durban",126.6166,37.4489,31.0218,-29.8719,South Korea,SAFR
"South Korea-SAFR, Incheon - Cape Town",126.6166,37.4489,18.435,-33.918,South Korea,SAFR
"South Korea-SAFR, Incheon - Port Elizabeth",126.6166,37.4489,25.6022,-33.917,South Korea,SAFR
"South Korea-SAFR, Incheon - Richards Bay",126.6166,37.4489,32.0377,-28.783,South Korea,SAFR
"South Korea-SAFR, Incheon - Mossel Bay",126.6166,37.4489,22.146,-34.1809,South Korea,SAFR
"South Korea-SAFR, Incheon - East London",126.6166,37.4489,27.9116,-33.0176,South Korea,SAFR
"South Korea-SAFR, Incheon - Ngqura",126.6166,37.4489,25.688,-33.795,South Korea,SAFR
"South Korea-SAFR, Incheon - Port Nolloth",126.6166,37.4489,16.861,-29.2402,South Korea,SAFR
"South Korea-Australia, Mokpo - Sydney",126.3886,34.7936,151.2093,-33.8587,South Korea,Australia
"South Korea-Australia, Mokpo - Melbourne",126.3886,34.7936,144.9633,-37.8141,South Korea,Australia
"South Korea-Australia, Mokpo - Brisbane",126.3886,34.7936,153.1175,-27.3842,South Korea,Australia
"South Korea-Australia, Mokpo - Fremantle",126.3886,34.7936,115.7481,-32.0525,South Korea,Australia
"South Korea-Australia, Mokpo - Port Hedland",126.3886,34.7936,118.574,-20.32,South Korea,Australia
"South Korea-Australia, Mokpo - Darwin",126.3886,34.7936,130.8456,-12.4634,South Korea,Australia
"South Korea-Australia, Mokpo - Adelaide",126.3886,34.7936,138.5056,-34.8444,South Korea,Australia
"South Korea-Australia, Mokpo - Newcastle",126.3886,34.7936,151.7817,-32.9267,South Korea,Australia
"South Korea-China, Mokpo - Shanghai",126.3886,34.7936,121.489,31.4064,South Korea,China
"South Korea-China, Mokpo - Ningbo-Zhoushan",126.3886,34.7936,121.8107,29.9346,South Korea,China
"South Korea-China, Mokpo - Shenzhen",126.3886,34.7936,113.8979,22.5618,South Korea,China
"South Korea-China, Mokpo - Guangzhou",126.3886,34.7936,113.5596,23.101,South Korea,China
"South Korea-China, Mokpo - Qingdao",126.3886,34.7936,120.3203,36.1069,South Korea,China
"South Korea-China, Mokpo - Tianjin",126.3886,34.7936,117.7339,38.9708,South Korea,China
"South Korea-China, Mokpo - Dalian",126.3886,34.7936,121.6167,38.9333,South Korea,China
"South Korea-China, Mokpo - Xiamen",126.3886,34.7936,118.0648,24.4458,South Korea,China
"South Korea-China, Mokpo - Lianyungang",126.3886,34.7936,119.5292,34.7306,South Korea,China
"South Korea-China, Mokpo - Yingkou",126.3886,34.7936,122.2352,40.671,South Korea,China
"South Korea-SAFR, Mokpo - Durban",126.3886,34.7936,31.0218,-29.8719,South Korea,SAFR
"South Korea-SAFR, Mokpo - Cape Town",126.3886,34.7936,18.435,-33.918,South Korea,SAFR
"South Korea-SAFR, Mokpo - Port Elizabeth",126.3886,34.7936,25.6022,-33.917,South Korea,SAFR
"South Korea-SAFR, Mokpo - Richards Bay",126.3886,34.7936,32.0377,-28.783,South Korea,SAFR
"South Korea-SAFR, Mokpo - Mossel Bay",126.3886,34.7936,22.146,-34.1809,South Korea,SAFR
"South Korea-SAFR, Mokpo - East London",126.3886,34.7936,27.9116,-33.0176,South Korea,SAFR
"South Korea-SAFR, Mokpo - Ngqura",126.3886,34.7936,25.688,-33.795,South Korea,SAFR
"South Korea-SAFR, Mokpo - Port Nolloth",126.3886,34.7936,16.861,-29.2402,South Korea,SAFR
"South Korea-Australia, Ulsan - Sydney",129.3722,35.5194,151.2093,-33.8587,South Korea,Australia
"South Korea-Australia, Ulsan - Melbourne",129.3722,35.5194,144.9633,-37.8141,South Korea,Australia
"South Korea-Australia, Ulsan - Brisbane",129.3722,35.5194,153.1175,-27.3842,South Korea,Australia
"South Korea-Australia, Ulsan - Fremantle",129.3722,35.5194,115.7481,-32.0525,South Korea,Australia
"South Korea-Australia, Ulsan - Port Hedland",129.3722,35.5194,118.574,-20.32,South Korea,Australia
"South Korea-Australia, Ulsan - Darwin",129.3722,35.5194,130.8456,-12.4634,South Korea,Australia
"South Korea-Australia, Ulsan - Adelaide",129.3722,35.5194,138.5056,-34.8444,South Korea,Australia
"South Korea-Australia, Ulsan - Newcastle",129.3722,35.5194,151.7817,-32.9267,South Korea,Australia
"South Korea-China, Ulsan - Shanghai",129.3722,35.5194,121.489,31.4064,South Korea,China
"South Korea-China, Ulsan - Ningbo-Zhoushan",129.3722,35.5194,121.8107,29.9346,South Korea,China
"South Korea-China, Ulsan - Shenzhen",129.3722,35.5194,113.8979,22.5618,South Korea,China
"South Korea-China, Ulsan - Guangzhou",129.3722,35.5194,113.5596,23.101,South Korea,China
"South Korea-China, Ulsan - Qingdao",129.3722,35.5194,120.3203,36.1069,South Korea,China
"South Korea-China, Ulsan - Tianjin",129.3722,35.5194,117.7339,38.9708,South Korea,China
"South Korea-China, Ulsan - Dalian",129.3722,35.5194,121.6167,38.9333,South Korea,China
"South Korea-China, Ulsan - Xiamen",129.3722,35.5194,118.0648,24.4458,South Korea,China
"South Korea-China, Ulsan - Lianyungang",129.3722,35.5194,119.5292,34.7306,South Korea,China
"South Korea-China, Ulsan - Yingkou",129.3722,35.5194,122.2352,40.671,South Korea,China
"South Korea-SAFR, Ulsan - Durban",129.3722,35.5194,31.0218,-29.8719,South Korea,SAFR
"South Korea-SAFR, Ulsan - Cape Town",129.3722,35.5194,18.435,-33.918,South Korea,SAFR
"South Korea-SAFR, Ulsan - Port Elizabeth",129.3722,35.5194,25.6022,-33.917,South Korea,SAFR
"South Korea-SAFR, Ulsan - Richards Bay",129.3722,35.5194,32.0377,-28.783,South Korea,SAFR
"South Korea-SAFR, Ulsan - Mossel Bay",129.3722,35.5194,22.146,-34.1809,South Korea,SAFR
"South Korea-SAFR, Ulsan - East London",129.3722,35.5194,27.9116,-33.0176,South Korea,SAFR
"South Korea-SAFR, Ulsan - Ngqura",129.3722,35.5194,25.688,-33.795,South Korea,SAFR
"South Korea-SAFR, Ulsan - Port Nolloth",129.3722,35.5194,16.861,-29.2402,South Korea,SAFR
"South Korea-Australia, Yeosu - Sydney",127.7383,34.7541,151.2093,-33.8587,South Korea,Australia
"South Korea-Australia, Yeosu - Melbourne",127.7383,34.7541,144.9633,-37.8141,South Korea,Australia
"South Korea-Australia, Yeosu - Brisbane",127.7383,34.7541,153.1175,-27.3842,South Korea,Australia
"South Korea-Australia, Yeosu - Fremantle",127.7383,34.7541,115.7481,-32.0525,South Korea,Australia
"South Korea-Australia, Yeosu - Port Hedland",127.7383,34.7541,118.574,-20.32,South Korea,Australia
"South Korea-Australia, Yeosu - Darwin",127.7383,34.7541,130.8456,-12.4634,South Korea,Australia
"South Korea-Australia, Yeosu - Adelaide",127.7383,34.7541,138.5056,-34.8444,South Korea,Australia
"South Korea-Australia, Yeosu - Newcastle",127.7383,34.7541,151.7817,-32.9267,South Korea,Australia
"South Korea-China, Yeosu - Shanghai",127.7383,34.7541,121.489,31.4064,South Korea,China
"South Korea-China, Yeosu - Ningbo-Zhoushan",127.7383,34.7541,121.8107,29.9346,South Korea,China
"South Korea-China, Yeosu - Shenzhen",127.7383,34.7541,113.8979,22.5618,South Korea,China
"South Korea-China, Yeosu - Guangzhou",127.7383,34.7541,113.5596,23.101,South Korea,China
"South Korea-China, Yeosu - Qingdao",127.7383,34.7541,120.3203,36.1069,South Korea,China
"South Korea-China, Yeosu - Tianjin",127.7383,34.7541,117.7339,38.9708,South Korea,China
"South Korea-China, Yeosu - Dalian",127.7383,34.7541,121.6167,38.9333,South Korea,China
"South Korea-China, Yeosu - Xiamen",127.7383,34.7541,118.0648,24.4458,South Korea,China
"South Korea-China, Yeosu - Lianyungang",127.7383,34.7541,119.5292,34.7306,South Korea,China
"South Korea-China, Yeosu - Yingkou",127.7383,34.7541,122.2352,40.671,South Korea,China
"South Korea-SAFR, Yeosu - Durban",127.7383,34.7541,31.0218,-29.8719,South Korea,SAFR
"South Korea-SAFR, Yeosu - Cape Town",127.7383,34.7541,18.435,-33.918,South Korea,SAFR
"South Korea-SAFR, Yeosu - Port Elizabeth",127.7383,34.7541,25.6022,-33.917,South Korea,SAFR
"South Korea-SAFR, Yeosu - Richards Bay",127.7383,34.7541,32.0377,-28.783,South Korea,SAFR
"South Korea-SAFR, Yeosu - Mossel Bay",127.7383,34.7541,22.146,-34.1809,South Korea,SAFR
"South Korea-SAFR, Yeosu - East London",127.7383,34.7541,27.9116,-33.0176,South Korea,SAFR
"South Korea-SAFR, Yeosu - Ngqura",127.7383,34.7541,25.688,-33.795,South Korea,SAFR
"South Korea-SAFR, Yeosu - Port Nolloth",127.7383,34.7541,16.861,-29.2402,South Korea,SAFR
"Australia-China, Sydney - Shanghai",151.2093,-33.8587,121.489,31.4064,Australia,China
"Australia-China, Sydney - Ningbo-Zhoushan",151.2093,-33.8587,121.8107,29.9346,Australia,China
"Australia-China, Sydney - Shenzhen",151.2093,-33.8587,113.8979,22.5618,Australia,China
"Australia-China, Sydney - Guangzhou",151.2093,-33.8587,113.5596,23.101,Australia,China
"Australia-China, Sydney - Qingdao",151.2093,-33.8587,120.3203,36.1069,Australia,China
"Australia-China, Sydney - Tianjin",151.2093,-33.8587,117.7339,38.9708,Australia,China
"Australia-China, Sydney - Dalian",151.2093,-33.8587,121.6167,38.9333,Australia,China
"Australia-China, Sydney - Xiamen",151.2093,-33.8587,118.0648,24.4458,Australia,China
"Australia-China, Sydney - Lianyungang",151.2093,-33.8587,119.5292,34.7306,Australia,China
"Australia-China, Sydney - Yingkou",151.2093,-33.8587,122.2352,40.671,Australia,China
"Australia-SAFR, Sydney - Durban",151.2093,-33.8587,31.0218,-29.8719,Australia,SAFR
"Australia-SAFR, Sydney - Cape Town",151.2093,-33.8587,18.435,-33.918,Australia,SAFR
"Australia-SAFR, Sydney - Port Elizabeth",151.2093,-33.8587,25.6022,-33.917,Australia,SAFR
"Australia-SAFR, Sydney - Richards Bay",151.2093,-33.8587,32.0377,-28.783,Australia,SAFR
"Australia-SAFR, Sydney - Mossel Bay",151.2093,-33.8587,22.146,-34.1809,Australia,SAFR
"Australia-SAFR, Sydney - East London",151.2093,-33.8587,27.9116,-33.0176,Australia,SAFR
"Australia-SAFR, Sydney - Ngqura",151.2093,-33.8587,25.688,-33.795,Australia,SAFR
"Australia-SAFR, Sydney - Port Nolloth",151.2093,-33.8587,16.861,-29.2402,Australia,SAFR
"Australia-China, Melbourne - Shanghai",144.9633,-37.8141,121.489,31.4064,Australia,China
"Australia-China, Melbourne - Ningbo-Zhoushan",144.9633,-37.8141,121.8107,29.9346,Australia,China
"Australia-China, Melbourne - Shenzhen",144.9633,-37.8141,113.8979,22.5618,Australia,China
"Australia-China, Melbourne - Guangzhou",144.9633,-37.8141,113.5596,23.101,Australia,China
"Australia-China, Melbourne - Qingdao",144.9633,-37.8141,120.3203,36.1069,Australia,China
"Australia-China, Melbourne - Tianjin",144.9633,-37.8141,117.7339,38.9708,Australia,China
"Australia-China, Melbourne - Dalian",144.9633,-37.8141,121.6167,38.9333,Australia,China
"Australia-China, Melbourne - Xiamen",144.9633,-37.8141,118.0648,24.4458,Australia,China
"Australia-China, Melbourne - Lianyungang",144.9633,-37.8141,119.5292,34.7306,Australia,China
"Australia-China, Melbourne - Yingkou",144.9633,-37.8141,122.2352,40.671,Australia,China
"Australia-SAFR, Melbourne - Durban",144.9633,-37.8141,31.0218,-29.8719,Australia,SAFR
"Australia-SAFR, Melbourne - Cape Town",144.9633,-37.8141,18.435,-33.918,Australia,SAFR
"Australia-SAFR, Melbourne - Port Elizabeth",144.9633,-37.8141,25.6022,-33.917,Australia,SAFR
"Australia-SAFR, Melbourne - Richards Bay",144.9633,-37.8141,32.0377,-28.783,Australia,SAFR
"Australia-SAFR, Melbourne - Mossel Bay",144.9633,-37.8141,22.146,-34.1809,Australia,SAFR
"Australia-SAFR, Melbourne - East London",144.9633,-37.8141,27.9116,-33.0176,Australia,SAFR
"Australia-SAFR, Melbourne - Ngqura",144.9633,-37.8141,25.688,-33.795,Australia,SAFR
"Australia-SAFR, Melbourne - Port Nolloth",144.9633,-37.8141,16.861,-29.2402,Australia,SAFR
"Australia-China, Brisbane - Shanghai",153.1175,-27.3842,121.489,31.4064,Australia,China
"Australia-China, Brisbane - Ningbo-Zhoushan",153.1175,-27.3842,121.8107,29.9346,Australia,China
"Australia-China, Brisbane - Shenzhen",153.1175,-27.3842,113.8979,22.5618,Australia,China
"Australia-China, Brisbane - Guangzhou",153.1175,-27.3842,113.5596,23.101,Australia,China
"Australia-China, Brisbane - Qingdao",153.1175,-27.3842,120.3203,36.1069,Australia,China
"Australia-China, Brisbane - Tianjin",153.1175,-27.3842,117.7339,38.9708,Australia,China
"Australia-China, Brisbane - Dalian",153.1175,-27.3842,121.6167,38.9333,Australia,China
"Australia-China, Brisbane - Xiamen",153.1175,-27.3842,118.0648,24.4458,Australia,China
"Australia-China, Brisbane - Lianyungang",153.1175,-27.3842,119.5292,34.7306,Australia,China
"Australia-China, Brisbane - Yingkou",153.1175,-27.3842,122.2352,40.671,Australia,China
"Australia-SAFR, Brisbane - Durban",153.1175,-27.3842,31.0218,-29.8719,Australia,SAFR
"Australia-SAFR, Brisbane - Cape Town",153.1175,-27.3842,18.435,-33.918,Australia,SAFR
"Australia-SAFR, Brisbane - Port Elizabeth",153.1175,-27.3842,25.6022,-33.917,Australia,SAFR
"Australia-SAFR, Brisbane - Richards Bay",153.1175,-27.3842,32.0377,-28.783,Australia,SAFR
"Australia-SAFR, Brisbane - Mossel Bay",153.1175,-27.3842,22.146,-34.1809,Australia,SAFR
"Australia-SAFR, Brisbane - East London",153.1175,-27.3842,27.9116,-33.0176,Australia,SAFR
"Australia-SAFR, Brisbane - Ngqura",153.1175,-27.3842,25.688,-33.795,Australia,SAFR
"Australia-SAFR, Brisbane - Port Nolloth",153.1175,-27.3842,16.861,-29.2402,Australia,SAFR
"Australia-China, Fremantle - Shanghai",115.7481,-32.0525,121.489,31.4064,Australia,China
"Australia-China, Fremantle - Ningbo-Zhoushan",115.7481,-32.0525,121.8107,29.9346,Australia,China
"Australia-China, Fremantle - Shenzhen",115.7481,-32.0525,113.8979,22.5618,Australia,China
"Australia-China, Fremantle - Guangzhou",115.7481,-32.0525,113.5596,23.101,Australia,China
"Australia-China, Fremantle - Qingdao",115.7481,-32.0525,120.3203,36.1069,Australia,China
"Australia-China, Fremantle - Tianjin",115.7481,-32.0525,117.7339,38.9708,Australia,China
"Australia-China, Fremantle - Dalian",115.7481,-32.0525,121.6167,38.9333,Australia,China
"Australia-China, Fremantle - Xiamen",115.7481,-32.0525,118.0648,24.4458,Australia,China
"Australia-China, Fremantle - Lianyungang",115.7481,-32.0525,119.5292,34.7306,Australia,China
"Australia-China, Fremantle - Yingkou",115.7481,-32.0525,122.2352,40.671,Australia,China
"Australia-SAFR, Fremantle - Durban",115.7481,-32.0525,31.0218,-29.8719,Australia,SAFR
"Australia-SAFR, Fremantle - Cape Town",115.7481,-32.0525,18.435,-33.918,Australia,SAFR
"Australia-SAFR, Fremantle - Port Elizabeth",115.7481,-32.0525,25.6022,-33.917,Australia,SAFR
"Australia-SAFR, Fremantle - Richards Bay",115.7481,-32.0525,32.0377,-28.783,Australia,SAFR
"Australia-SAFR, Fremantle - Mossel Bay",115.7481,-32.0525,22.146,-34.1809,Australia,SAFR
"Australia-SAFR, Fremantle - East London",115.7481,-32.0525,27.9116,-33.0176,Australia,SAFR
"Australia-SAFR, Fremantle - Ngqura",115.7481,-32.0525,25.688,-33.795,Australia,SAFR
"Australia-SAFR, Fremantle - Port Nolloth",115.7481,-32.0525,16.861,-29.2402,Australia,SAFR
"Australia-China, Port Hedland - Shanghai",118.574,-20.32,121.489,31.4064,Australia,China
"Australia-China, Port Hedland - Ningbo-Zhoushan",118.574,-20.32,121.8107,29.9346,Australia,China
